date,time_point,group,subject,sick_severity,test_day,test_tp,rank,task,trial_time_point,code
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,quantity,6,1
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,quantity,7,1
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,quantity,8,1
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,quantity,9,1
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,quantity,10,1
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,quantity,11,1
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,quantity,12,1
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,switching_place,1,1
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,switching_place,2,0
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,switching_place,3,1
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,switching_place,4,0
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,switching_feature,1,0
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,switching_feature,2,0
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,switching_feature,3,0
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,switching_feature,4,0
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,switching_feature,5,0
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,switching_feature,6,0
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,switching_feature,7,1
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,switching_feature,8,0
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,gaze_following,7,0
20200828,1,gorilla,kibara,NA,no,0,-0.8059275337004248,gaze_following,8,0
20200831,2,bonobo,joey,0,no,10,1.1121096098224201,gaze_following,1,0
20200831,2,bonobo,joey,0,no,10,1.1121096098224201,gaze_following,2,0
20200831,2,bonobo,joey,0,no,10,1.1121096098224201,inference,1,0
20200831,2,bonobo,joey,0,no,10,1.1121096098224201,gaze_following,3,0
20200831,2,bonobo,joey,0,no,10,1.1121096098224201,gaze_following,4,0
20200902,2,bonobo,joey,0,no,10,1.1121096098224201,gaze_following,5,1
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,gaze_following,6,1
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,quantity,1,1
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,quantity,2,0
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,quantity,3,1
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,quantity,4,0
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,quantity,5,0
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,quantity,6,0
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,quantity,7,0
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,quantity,8,1
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,quantity,9,1
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,quantity,10,1
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,quantity,11,1
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,quantity,12,1
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,switching_place,1,1
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,switching_place,2,0
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,switching_place,3,0
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,switching_place,4,1
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,switching_feature,1,0
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,switching_feature,2,1
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,switching_feature,3,0
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,switching_feature,4,0
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,switching_feature,5,0
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,switching_feature,6,0
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,switching_feature,7,0
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,switching_feature,8,1
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,gaze_following,7,0
20200902,2,bonobo,joey,0,no,1,1.1121096098224201,gaze_following,8,0
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,gaze_following,1,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,gaze_following,2,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,inference,1,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,causality,1,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,inference,2,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,causality,2,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,inference,3,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,causality,3,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,causality,4,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,inference,4,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,inference,5,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,causality,5,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,causality,6,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,inference,6,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,causality,7,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,causality,8,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,inference,7,0
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,inference,8,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,causality,9,0
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,inference,9,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,causality,10,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,causality,11,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,inference,10,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,inference,11,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,causality,12,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,inference,12,1
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,gaze_following,3,0
20200828,2,bonobo,kuno,0,no,10,-0.16658181919280984,gaze_following,4,0
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,gaze_following,5,0
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,gaze_following,6,1
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,quantity,1,1
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,quantity,2,0
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,quantity,3,1
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,quantity,4,1
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,quantity,5,1
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,quantity,6,1
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,quantity,7,1
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,quantity,8,1
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,quantity,9,1
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,quantity,10,0
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,quantity,11,1
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,quantity,12,1
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,switching_place,1,0
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,switching_place,2,0
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,switching_place,3,0
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,switching_place,4,1
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,switching_feature,1,1
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,switching_feature,2,0
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,switching_feature,3,1
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,switching_feature,4,0
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,switching_feature,5,1
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,switching_feature,6,0
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,switching_feature,7,0
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,switching_feature,8,0
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,gaze_following,7,0
20200902,2,bonobo,kuno,0,no,11,-0.16658181919280984,gaze_following,8,0
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,gaze_following,1,1
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,gaze_following,2,0
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,inference,1,0
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,causality,1,0
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,inference,2,1
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,causality,2,0
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,inference,3,1
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,causality,3,1
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,causality,4,0
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,inference,4,1
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,inference,5,0
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,causality,5,1
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,causality,6,1
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,inference,6,0
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,causality,7,0
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,causality,8,1
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,inference,7,1
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,inference,8,0
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,causality,9,1
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,inference,9,0
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,causality,10,0
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,causality,11,1
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,inference,10,0
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,inference,11,1
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,causality,12,0
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,inference,12,1
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,gaze_following,3,0
20200828,2,bonobo,kasai,0,no,10,0.15309103806099764,gaze_following,4,1
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,gaze_following,5,1
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,gaze_following,6,1
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,quantity,1,1
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,quantity,2,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,quantity,3,1
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,quantity,4,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,quantity,5,1
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,quantity,6,1
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,quantity,7,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,quantity,8,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,quantity,9,1
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,quantity,10,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,quantity,11,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,quantity,12,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,switching_place,1,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,switching_place,2,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,switching_place,3,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,switching_place,4,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,switching_feature,1,1
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,switching_feature,2,1
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,switching_feature,3,1
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,switching_feature,4,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,switching_feature,5,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,switching_feature,6,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,switching_feature,7,1
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,switching_feature,8,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,gaze_following,7,0
20200902,2,bonobo,kasai,0,no,11,0.15309103806099764,gaze_following,8,1
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,gaze_following,1,0
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,gaze_following,2,0
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,inference,1,0
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,causality,1,0
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,inference,2,1
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,causality,2,0
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,inference,3,1
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,causality,3,1
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,causality,4,1
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,inference,4,1
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,inference,5,0
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,causality,5,1
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,causality,6,1
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,inference,6,0
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,causality,7,0
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,causality,8,1
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,inference,7,0
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,inference,8,0
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,causality,9,1
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,inference,9,0
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,causality,10,1
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,causality,11,1
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,inference,10,0
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,inference,11,0
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,causality,12,1
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,inference,12,0
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,gaze_following,3,0
20200828,2,bonobo,yaro,0,no,10,0.15309103806099764,gaze_following,4,1
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,gaze_following,5,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,gaze_following,6,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,quantity,1,1
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,quantity,2,1
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,quantity,3,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,quantity,4,1
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,quantity,5,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,quantity,6,1
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,quantity,7,1
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,quantity,8,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,quantity,9,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,quantity,10,1
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,quantity,11,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,quantity,12,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,switching_place,1,1
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,switching_place,2,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,switching_place,3,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,switching_place,4,1
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,switching_feature,1,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,switching_feature,2,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,switching_feature,3,1
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,switching_feature,4,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,switching_feature,5,1
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,switching_feature,6,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,switching_feature,7,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,switching_feature,8,1
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,gaze_following,7,0
20200902,2,bonobo,yaro,0,no,11,0.15309103806099764,gaze_following,8,0
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,gaze_following,1,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,gaze_following,2,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,inference,1,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,causality,1,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,inference,2,0
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,causality,2,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,inference,3,0
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,causality,3,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,causality,4,0
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,inference,4,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,inference,5,0
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,causality,5,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,causality,6,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,inference,6,0
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,causality,7,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,causality,8,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,inference,7,0
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,inference,8,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,causality,9,0
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,inference,9,0
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,causality,10,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,causality,11,0
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,inference,10,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,inference,11,0
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,causality,12,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,inference,12,0
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,gaze_following,3,1
20200828,2,bonobo,jasongo,0,no,10,0.7924367525686126,gaze_following,4,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,gaze_following,5,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,gaze_following,6,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,quantity,1,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,quantity,2,0
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,quantity,3,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,quantity,4,0
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,quantity,5,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,quantity,6,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,quantity,7,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,quantity,8,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,quantity,9,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,quantity,10,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,quantity,11,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,quantity,12,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,switching_place,1,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,switching_place,2,0
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,switching_place,3,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,switching_place,4,0
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,switching_feature,1,0
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,switching_feature,2,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,switching_feature,3,0
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,switching_feature,4,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,switching_feature,5,0
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,switching_feature,6,0
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,switching_feature,7,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,switching_feature,8,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,gaze_following,7,1
20200902,2,bonobo,jasongo,0,no,11,0.7924367525686126,gaze_following,8,1
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,gaze_following,1,0
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,gaze_following,2,0
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,inference,1,0
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,causality,1,1
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,inference,2,0
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,causality,2,0
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,inference,3,0
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,causality,3,1
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,causality,4,1
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,inference,4,0
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,inference,5,0
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,causality,5,1
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,causality,6,1
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,inference,6,0
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,causality,7,1
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,causality,8,1
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,inference,7,1
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,inference,8,0
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,causality,9,1
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,inference,9,0
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,causality,10,1
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,causality,11,1
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,inference,10,0
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,inference,11,0
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,causality,12,1
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,inference,12,0
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,gaze_following,3,0
20200828,2,bonobo,lexi,0,no,8,-1.1256003909542323,gaze_following,4,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,gaze_following,5,1
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,gaze_following,6,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,quantity,1,1
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,quantity,2,1
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,quantity,3,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,quantity,4,1
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,quantity,5,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,quantity,6,1
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,quantity,7,1
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,quantity,8,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,quantity,9,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,quantity,10,1
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,quantity,11,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,quantity,12,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,switching_place,1,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,switching_place,2,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,switching_place,3,1
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,switching_place,4,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,switching_feature,1,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,switching_feature,2,1
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,switching_feature,3,1
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,switching_feature,4,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,switching_feature,5,1
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,switching_feature,6,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,switching_feature,7,1
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,switching_feature,8,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,gaze_following,7,0
20200902,2,bonobo,lexi,0,no,9,-1.1256003909542323,gaze_following,8,0
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,gaze_following,1,0
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,gaze_following,2,0
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,inference,1,1
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,causality,1,0
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,inference,2,1
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,causality,2,1
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,inference,3,1
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,causality,3,0
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,causality,4,0
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,inference,4,0
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,inference,5,0
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,causality,5,0
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,causality,6,1
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,inference,6,1
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,causality,7,0
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,causality,8,1
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,inference,7,1
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,inference,8,1
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,causality,9,1
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,inference,9,1
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,causality,10,0
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,causality,11,0
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,inference,10,0
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,inference,11,1
20200828,2,bonobo,yasa,0,no,10,-0.8059275337004248,causality,12,1
